Sample File	E:\Data\2020winter\SMPS\pku2020winter\smps20201225.1.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3772
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
422	12/27/20	03:00:00		2465.39	2791.88	1480.79	2575.99	1108.33	389.251	343.177	0	0	120.807	0	98.4571	355.23	325.279	1492.55	2464.43	3445.65	4432.52	6321.4	7534.37	8397.11	9868.27	12422	13467.3	13852.4	15720.9	16991.1	18308.5	17760.7	18911.3	19925.1	21628	21594.4	20263.8	21577.9	21399.3	21230.5	20302.1	20250.1	20601.3	18943.4	20148.7	21152.6	19857.2	19515.6	21713.6	18614.5	19682	19911.7	20942.2	20407.6	20967.1	20986.8	21660.9	19732.7	21194.1	21879.5	22240.4	20889.8	23048.7	22212.5	22605.9	20862.9	21252.5	21605.6	22530.6	22439.2	21676.1	21379.4	21419.8	21421.1	19679.6	19341.7	19934.7	19079.4	18145.7	17934.3	16797.6	16377.8	15216.1	14811.1	13616.2	13127.1	11808.3	11617.6	10465.6	9358.37	9064.22	8769.7	7036.67	6589.64	5855.9	5792.17	4801.38	4259	3960.56	3150.31	3163.5	2582.98	2182.3	2119.44	1775.4	1405.22	1458.99	1137.15	1077.55	772.667	309.857	569.675	601.968	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	81.9002	107.425	81.8226	98.2172	2.10489	21419.7	
423	12/27/20	03:05:00		2472.08	1740.06	1184.63	515.197	221.665	194.625	0	0	0	0	0	393.828	177.615	1545.07	2520.31	4607.66	5887.9	8393.09	9310.61	11150.4	12755.7	14035.5	17386.2	14527.1	16292	18382	19125.1	19514	20596	21522.4	21253.2	21473.6	23055.1	24943.2	23720.3	23073.3	22858	22958.9	22990.7	24508	21913.4	22479	21987.2	21819.8	22289.4	21486.8	21538.9	21405	21194.1	23164.5	22960	20961.1	21429.4	21177.6	20929.7	22228.1	21733.9	23475.8	21904.6	21838.3	21799	22120.1	22146.2	22194.9	23487	23455.2	21913.1	22379.6	20501	21484	20877.8	20575.2	20659.8	19463.1	18831	19150.9	17693.8	16925.3	16010.1	15181.9	14905.3	13685.7	13250	12430.5	11601.7	11098.2	9685.46	8777.02	8482.94	7815.81	6810.55	6316.85	5030.28	5465.48	4224.88	3598.97	3061.64	2927.29	2457.68	2557.28	2006.42	1753.15	1597.43	1085.76	1081.92	1092.63	953.261	746.61	651.7	620.346	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	76.8514	103.848	78.4606	38.5423	2.11576	22903.5	
424	12/27/20	03:10:00		2887.05	3457.43	1203.93	257.599	0	194.625	171.589	0	0	0.16621	324.445	212.181	1406.94	1555.72	3222.93	4501.72	7967.32	10761.6	12343	16566.9	18586.4	20450.5	23919.8	24452.7	26308.5	26584.7	27796.7	27496.5	30191.2	30519.5	30092.6	29363.9	28775.4	28413.8	28726	28802.4	28044.2	27881.2	28060.5	28121.6	28381.2	28821	28136.7	27776.2	28384.8	27784.1	26461.8	26173.5	26173.6	25028	24252.3	23983.7	23279.7	23746	24761	23816.2	25438	24368.1	24387.8	23790.3	23729	24212.9	23059.7	21957.9	23774.7	24217.4	22886.9	23018.4	22693.4	22596.2	22229.3	22007.7	21571.5	20649	20657.2	20693.6	19408.1	19192.6	16723	16621.4	15004.5	13898.6	13573	12518.8	11287.2	10444.3	9703.46	9097.2	8058.69	7264.5	7051.21	5748.82	5132.48	4819.36	4254.03	4093.91	3734.24	3130.64	2730.72	2403.6	2058.49	1790.43	1450.98	1343.82	1102.45	1077.67	686.167	999.438	539.895	627.911	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	67.6561	96.3997	72.2273	33.3762	2.11818	26907.7	
425	12/27/20	03:15:00		4115.14	703.807	296.157	515.197	443.331	507.656	238.787	0	0	0	281.353	531.634	1894.49	1924.63	6309.28	10506.7	16706.7	19922.7	23780.3	25510	24952.5	26369	26256.3	25014.3	27597.7	29591.6	31049.3	32867.6	33162.3	33448.2	35485.2	33110.4	33687.4	34560.8	34818.2	32931.2	31723.1	30845.1	31028.2	29060.2	28040.5	27175.8	26720.2	26319.8	26077.1	24310.6	25079.6	25581.8	24063.3	23797.6	22547.2	23601.9	22733.8	22071.1	23900.8	24414.6	23913.4	24636.3	23828.3	22401.3	22908.6	24177	23022.4	23674	23494.9	23098.5	23714.2	22921.9	21789.9	22140.2	21383	20944.8	21001.2	19101.1	19085	18548	18336.8	17025.6	17490	15908.7	14662.5	13980.6	12924.4	12519.3	11091	10422	9826.01	9714.71	8199.36	7683.99	6686.92	5836.01	5516.91	4943.13	3932.04	3617.24	3512.46	2970.25	2673.87	2602.31	2143.84	1850.09	1463.29	1322.02	897.039	1057.32	883.573	652.887	758.43	572.79	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	61.6252	91.7188	67.5199	34.5989	2.15347	28244.4	
426	12/27/20	03:20:00		4119.29	3480.11	1480.79	515.197	664.996	0	686.355	152.108	0	0	0	0	355.23	1138.48	1492.55	3425.27	4280.7	5722.19	8587.14	11278.2	13481	14240.2	18644.8	20022.6	22176.7	25210.6	25685.1	29179.5	30488.5	31158.4	32329.2	32710.3	32322.1	32245.6	32236	30256.5	31018.7	30050.4	29453.5	29208.8	26563.7	26243.5	25864.6	24381.8	24370.3	25311.5	25296.3	24330.7	23507.8	23235.4	23132.2	22103.5	23970.4	22820.2	22854	22504.6	22833.3	23601.1	22888.1	22726.4	23984.7	24268.9	22420.9	22678.8	23543.7	22837.3	23100.4	23382.6	22472.1	21167.1	22983.5	20560.3	20138	20413.9	20288.3	19002.6	17920.5	17504.3	16420.4	15135.4	14761.9	13689.2	12377	11837	12309.4	10598.3	9523.29	9299.54	9033.65	8090.13	6726.13	5585.95	5447.96	4585.41	4152.43	4271.71	3552.56	3176.41	2981.79	2049.48	2109.29	1622.82	1341.97	1373.38	1217.85	1119.55	935.166	910.652	462.698	710.046	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	68.5687	97.7227	73.4651	35.8664	2.10601	25845.5	
427	12/27/20	03:25:00		4522.51	2443.86	2332.86	2041.93	486.802	702.281	238.787	0	0	0	0	492.285	444.037	1545.07	2354.02	4348.8	5715.87	8629.93	10323.8	12326.9	15345.4	16551.6	20049.7	21340.1	23022.7	26119.4	26539.5	26171	30022.3	29332	30173.4	29423.3	30467.4	30970.7	31299.2	30290	31976.7	31083.4	28357.8	27730.4	27220.4	26713.7	26209.5	24685.6	24860.5	24490.2	23105.8	21436.1	22344.6	22748.9	21897.7	22805.6	21407	21585.9	22286.7	22831.5	23878.9	23184.5	23488	23438.5	22442.5	22713.2	22886	23066	23143.7	23482.6	21956.8	21836.6	21119	21022.8	20418	20704.6	20467.1	19572	19747.2	18239	17043.1	16835.5	16530.3	15516.5	14015.7	13808.3	13709.9	12673.6	10670.2	11313.9	9633.71	9159.67	8808.33	7818.81	7021.78	5676.52	5557.72	4838.32	4329.15	3935.34	3595.7	3093.16	2834.42	2143.96	2300.85	1993.08	1375.12	1341.12	1222.81	1069.53	1027.07	871.609	633.312	590.085	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	67.82	97.3853	72.6411	42.9351	2.1294	25650.6	
428	12/27/20	03:30:00		4121.83	1392.05	2332.86	1062.05	1108.33	1167.75	343.177	152.108	0	0	0	196.914	355.23	1219.8	1716.43	2589.09	4854.91	6490.39	10156.3	10811.4	12912.8	14467.7	16856.9	17371	21228.1	20975.4	24713.8	23731.4	25058	28189.4	27793.7	27981.3	26188.3	26294.8	27326.1	26159.2	26559.7	25044.3	25708.9	24293.2	23738.7	22368	22693.7	21479.3	22568.8	21794.8	22318	21367	21112.2	21395.7	21486.8	21751.2	23091.1	21679.9	22085.7	22264.3	22402.7	22845	23771.8	22671.6	23503.3	23080.6	21853.8	22498.1	22934.4	22231.9	21158.1	21284.9	21002.2	20989.9	19973.4	19887.4	20056.1	19664.5	19202.3	17870.9	17922.5	17422.1	16442.9	16428.3	15349.6	14600.6	13997.5	12308.2	11011.8	10594.7	10672.6	9557.97	8601.98	7607.89	6704.15	6032.76	5378.29	4255.48	4055.1	4003.03	3054.34	3044.76	2755.7	2460.15	1817.56	1747.4	1552.22	1125.29	1041.86	1163.39	898.323	602.692	736.149	571.707	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	73.2057	100.883	75.7156	33.3762	2.12655	24008.2	
429	12/27/20	03:35:00		3711.93	2436.08	2369.26	1803.19	443.331	973.126	171.589	456.324	0	0	108.198	196.914	266.422	569.238	1119.41	2364.63	3581.67	6235.1	7972.04	11954.8	12304.5	14735.1	16771.3	20694.7	21906	26582.8	26920.1	28269	27768	29775.7	30169.3	30579.3	31755.3	31070.4	30181.3	29508.9	29280.4	29070	27886.3	27520.1	26181.1	25951.5	23811.5	22903.2	23029.1	21524.6	22100.9	21316.9	20510.7	22421.3	21341.1	20424.8	21180.4	21002.9	22317.2	22365.6	21708.8	22491.2	22387.6	22777.1	22020.3	21262	22958.5	22543.2	22743.7	22661.2	20809.7	22001.1	21462.7	20896	21303.3	19831.2	20847.7	19525	18800.3	17580.4	17215.5	17214.8	16746.2	15314.7	14713.7	14115.7	13088.7	12547.6	11253.9	10207.4	10364.3	9209.08	8388.85	7455.59	6464.32	5748.79	5805.43	4952.23	4586.1	3721.47	3698.99	2463.99	2488.98	2315.51	2348.88	1669.82	1542.61	1429.42	1235.62	977.123	646.757	583.983	571.596	569.007	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	69.116	98.4581	73.7052	37.1803	2.12199	24783.3	
430	12/27/20	03:40:00		6181.48	3480.11	2961.57	1287.99	886.661	973.126	514.766	152.108	0	120.807	108.198	0	266.422	487.918	1102.38	2105.77	3189.99	5251.3	7081.24	9316.63	9982.83	12688.5	13501.4	16592.7	18065.6	18994.4	20554	20545.6	22486.2	22759.2	24395.5	26961.4	26863.2	24547.5	26463.5	26162.2	25539.1	25339.4	24284.7	24286.2	22387.3	21705	20516.4	21450	21692.9	21453.6	20784.9	20460.3	21010.9	20655.9	20232	20035	20110.3	20831	21489.8	20544.3	21351.4	21852.7	21801.1	20212.5	21435.2	21230	21459.4	21342	21226	21678.2	22125.4	21577.5	22918.3	21750.4	19843.6	19478.4	19875.3	19085.5	18973.6	18391.6	17107.5	17252.7	16385.1	14590.5	13607.4	13358.1	13839.7	12635.4	11799.5	10643.4	10389.1	8846.48	8267.63	8466.79	7195.86	5859.07	5695.36	5296.03	4523.73	4137.29	3579.89	3271.85	2747.42	2189.84	1847.94	1792.57	1515.66	1363.43	969.272	841.812	758.947	743.088	683.647	508.486	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	75.3041	103.351	77.5481	35.8664	2.13628	22846.3	
431	12/27/20	03:45:00		4949.24	4524.15	3148.54	1125.37	1329.99	1362.38	514.766	0	0	120.807	0	0	266.422	487.918	1624.78	2517.56	3433.64	5201.29	8146.51	11416.1	12451.2	15955.4	14504.4	17117.2	20489.4	19556.6	22655	24915.3	24247.8	24211.3	25220.9	26320.3	26353.8	26451.3	24290.2	24950.4	22791.8	24698.5	23807.6	22569.2	22783.1	22405.8	21740	21837.5	20260.1	19857.2	19844	19957.9	19671.6	20216	19372.8	19713.3	19588.3	19526.9	19591.4	20698	21279.1	21150.4	20033.7	21523.1	21612.1	21493.3	20981.7	21209.2	21702.1	21110.9	20983.9	20884.5	19874.4	21253.3	20907.4	19627	19663	18030.5	19054.3	18481.3	17242.1	16476.2	16033.8	14769.8	14965.1	13987.7	12892.8	12492.7	11609.7	10602.9	10053.6	8883.82	8471.32	7578.01	6455.42	6046.21	5616.5	5107.75	4774.84	3777.12	3723.3	2910.69	2599.68	2436.2	2161.26	1907.51	1456.99	1330.43	1119.45	1001.03	935.419	564.1	532.16	473.36	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	73.6478	102.228	76.13	38.5423	2.15622	22853.7	
432	12/27/20	03:50:00		3296.96	1740.06	1480.79	772.796	443.331	194.625	686.355	0	0	120.807	0	98.4571	355.23	1138.48	1906.26	3837.21	5510.86	6206.71	8582.88	10399.5	16707.2	17553.9	17500.3	20688.3	20071.6	21872.6	24752.8	26357.1	26124.1	28571.6	28850.2	29431.6	29279.5	27893.4	29024	27518.4	25982	28017.6	26916.5	24216.1	24877	23707.3	23035.7	23284.6	22647.1	22161.6	21352.4	21813.6	20747.7	21794.3	20397.8	20722.5	20333.5	21573.4	19613.4	21745.4	21043	22054.7	21064.9	21602.2	21056.5	21410	21842.3	21205.1	22203.7	22014.8	21148.1	22253.5	21065.8	20889.2	20769.4	20808.4	19247	19748.3	18358.3	18372.3	17506.5	17407.8	16913.9	15497.2	15042.1	14093.5	13328.8	12545.1	11418.4	10721.7	9902.22	9717.56	8497.35	7915.73	6657.24	5516.95	5485.22	4164.04	4029.28	4321.75	3236.62	3191.44	2736.89	2359.99	1832.4	1604.54	1632.26	1352.01	1034.82	1042.48	791.414	455.945	573.517	437.699	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	70.1695	99.5502	74.4482	35.8664	2.1295	24141.1	
433	12/27/20	03:55:00		2887.05	1740.06	1776.94	772.796	443.331	0	0	0	0	120.807	108.198	295.371	266.422	894.517	1383.87	3518.92	5888.23	8298.18	9002.94	11586.1	14308.5	16329.3	19604.8	19309.5	21759.5	24048.3	24757.9	25223	28438.3	26400.6	28751.2	26962.7	28885.1	27613.2	28736.1	27614.6	27141.1	25687.3	25810.4	23950.9	24334.5	23594.1	23099.3	23159.2	21793.9	19338.9	20333.4	20849.4	21686.9	20777.7	19135.8	19882.9	20609.9	20092.6	19951.6	19989.5	21857.1	19949	21131.1	21164.3	21429.7	21601.3	22012.1	21632.9	20076.5	21722.2	21173.4	21666.6	20438.5	21433.5	19988.1	18962.8	19335.9	19350.9	17764.9	18557	16721	15739.3	16236	15549.6	14444.6	13327.6	12102.5	11805.2	11222.8	10885.3	9448.05	9139.03	8563.34	7308.52	6511.26	6010.44	5739.15	4783.37	4019.67	3996.36	3432.87	3248.78	2621.18	2592.13	2204.72	1966.68	1187.79	1097.18	1346.07	909.681	702.852	690.755	662.352	545.229	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	69.6987	99.4841	74.1354	37.1803	2.13649	23702.4	
434	12/27/20	04:00:00		5753.12	711.592	888.471	515.197	221.665	194.625	171.589	152.108	0	0	0	0	118.341	623.514	1309.24	2183.76	4810.47	6887.66	8743.91	11309.3	11911.1	14924.9	16164.9	16834.5	19457.2	20932.4	21157	25106.4	25428.6	25764.4	26062.1	27231.3	26833.1	26356.7	26063.6	24361.5	25552.7	24028.8	24205.6	23446.2	23260	21311.7	21590.8	22211.2	21244.2	20452.1	20441.5	20326.4	20149.4	19909	19790.6	20079.2	19805.9	20040.7	20580.8	21503.8	21183.6	20846.8	21366.3	21498.8	21454.9	21164.9	20956.6	22094.1	22105.7	22374.2	21311.5	22206.3	21514.7	20345.6	20343.1	19722.6	19689.8	20101.7	18780.9	17511.3	17580	17537.7	16251.3	15434.3	14534.5	13846.8	13332.5	12232.2	11993.6	10081	10094	8293.45	8096.88	7800.1	6318.43	6069.06	5545.29	4508.86	3977.2	4245.45	3680.15	3245.79	2399.52	2296.92	2073.98	1785.12	1483.83	1363.22	1222.81	944.87	848.015	853.382	627.991	485.79	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	73.8403	102.106	76.5333	35.8664	2.13049	23074.6	
435	12/27/20	04:05:00		2887.05	1392.05	1480.79	1030.39	664.996	389.251	0	0	0	0	108.198	196.914	266.422	1225.02	1470.72	2829.55	3393.55	7158.84	9257.17	12142.3	13322.2	16881.4	16108.3	19705	19527.3	22286.9	23508.3	25237.9	24594.8	26732.5	25046	28417.8	27074.9	28028.7	27062	26916.1	26820.6	25797	26348.3	26183.3	24615.8	23653.3	23525.1	24226.6	22129.7	22460.4	21706.9	22182.6	22477.2	21942.3	20989.3	20655.7	21650.3	20784.5	20277.5	21656	21660.1	22536	21463.5	22247.7	21890.5	21376.3	21534	21800.2	21815.9	21803.3	20486.2	20744.5	21087	20227.5	20166.9	20065.2	21047.5	19871.6	18561.8	18320.1	17631.7	17267.1	15913	16889.9	15206	14376.1	14022.5	12788.2	12176.9	10900.2	9908.32	9109.38	8597.94	7790.46	6438.89	5957.95	5073.28	4714.68	3692.99	4000.75	3852.73	2877.9	2560.22	2404.7	2223.72	1780.31	1609.88	1235.9	1153.4	909.432	813.234	797.769	574.503	505.785	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	71.6254	100.766	75.5849	35.8664	2.12245	23920.1	
436	12/27/20	04:10:00		5774.11	2436.08	592.314	772.796	443.331	194.625	0	0	0	0	108.198	98.4571	444.037	650.558	1550.15	2205.56	4335.89	6221.97	8607.27	8847.06	11888.4	14067.6	16716.2	17655.9	18972	19962.5	21449.2	22699.3	24043.5	25026.3	25239.5	26261	25618.2	26371.6	25047.5	25100.7	24500.3	24381.3	23041.5	24013.6	21974.8	21350.4	21895.6	21277.6	20747.4	21436.2	20699.9	20935.5	19860.6	20451.8	20286.2	20602.7	21060.5	20982.2	19276.3	20325.3	20772	20148.5	20533.1	22550.6	22528.9	20740.2	21730.4	21312.1	21637	21920.3	21604	22175.9	22617.1	21039	19969.1	19539.3	19557.4	19446.3	18445	17377.4	17544.7	16641	16774.3	15372.1	15435.9	13848.9	12889.3	12970.7	11845.7	10845.7	9807.28	9769.71	8685.79	7538.44	6909.01	6360.62	5568.91	5413.72	4449.84	4068.72	3592.66	3044.12	2521.08	2412.78	1900.78	1675.97	1556.24	1230.5	1024.51	933.414	701.442	710.156	529.253	521.451	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	74.7138	102.954	77.1987	38.5423	2.13434	22956.9	
437	12/27/20	04:15:00		3299.49	1740.06	592.314	515.197	664.996	389.251	0	152.108	0	0	108.198	196.914	177.615	975.836	1682.38	2976.17	5096.85	5787.68	7118.31	10696.7	10755.3	13713.4	15037.1	16464.1	19368.8	21021.3	24200.6	23444.4	24955.4	26956.1	25805.4	28080.5	26099	28236.2	27007.6	26520.4	25193.8	24942.3	24634.8	24248.7	24115.4	21427.9	22193.1	21400.7	21614.3	23230	21609.4	22709.2	21079.8	23067.6	20108.2	21432.4	21223.7	19966.8	21262.6	21096.9	22708.1	21225.9	20502.1	22614.9	21680.6	22547.5	21404.3	21432.6	23093.5	22880.1	22264.4	21459.6	21297.4	21438.8	21054.7	20537.2	19538.6	19792.3	19984.3	18930.6	17970.5	18046.7	16292.2	15679.4	15307.1	14597.7	13112.3	13733.2	12059.3	11406.2	9646.38	9011.99	8846.87	8122.59	6758.81	5544.52	4975.27	5412.87	4455	4175.83	3773.12	2845.4	2714.49	2334.86	2197.8	1587.15	1703.24	1494.26	1460.46	956.647	865.731	798.46	529.747	563.06	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	74.1405	102.707	77.2307	38.5423	2.12009	23621.2	
438	12/27/20	04:20:00		2877.83	2421.18	1203.93	464.679	486.802	313.031	410.376	152.108	0	0	0	0	355.23	569.238	1159.98	2907.54	4798.61	7120.46	9395.71	13230.1	13945.2	17358.7	19711.2	22601.7	23129.1	23641	24397.2	27289.2	29064.1	28704.5	31404.8	31136.6	29078.1	29885.4	30313.9	27590.2	26170.7	26457.8	24143.8	24188.9	23563.9	22681.2	21860.4	21382.1	21342.9	20470	20788.3	20489.6	19193.6	21036	18492.6	18007.9	19770.3	19085.8	19489.6	19351	19125.1	20974.2	19507.5	20694.6	19378.1	19863.6	22488.2	21515.7	20485	21116.7	21053.2	21589.1	20028	21102.6	20199	19721.4	19010.1	18582.2	18733.7	19312.7	18117.7	17397	17032	15249.2	16249.9	13896.2	13770.6	12428.1	11579.3	11127.9	9744.4	9323.42	7868.7	7391.38	7460.1	6397.88	5486.69	4967.27	4652.97	4154.32	3732.4	3221.75	2783.84	2261.63	1996.22	1562.94	1491.86	1385.95	1066.29	850.885	951.977	675.117	571.596	546.312	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	68.9258	99.8901	74.0138	34.5989	2.15329	23858.7	
439	12/27/20	04:25:00		2887.05	1740.06	1444.39	289.257	221.665	973.126	514.766	152.108	0	0	0	492.285	0	813.197	1516.09	1762.77	4546.41	6946.78	8628.31	10341	11263.2	15730.1	16961.4	18748.5	19472.7	21162.9	22524.9	22262.2	23011.9	23508.3	25483.9	23747.1	22130.7	22015.2	21943.7	20576.9	22357.3	18198.6	19432.4	17447.6	18846.3	16567	16844.2	16711.4	17046.6	17399.5	16007.1	16582.7	15951.9	16614.4	16487	16476.8	17565.4	17542.7	18635.7	18453.2	18378.7	19198.8	19404.8	19838.4	19405.1	20239	20922.3	20104.4	20521.4	21188.4	21007.1	21014.3	20915.8	20143.3	20367.8	19786.2	19379.6	18827.8	18834.4	18941.9	17435	17140.6	16261.2	16048.2	14802.6	13332.5	13859.8	12508.3	11851.5	11137.5	10096.6	9553.18	8510.31	8320.16	7323.46	6253.32	5259.44	4858.9	4661.59	4303.84	3604.81	3144.43	2771.93	2231.29	2237.97	1901.1	1658.35	1447.88	1257.87	755.85	826.447	547.288	521.261	503.085	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	79.3426	106.521	78.9597	34.5989	2.18141	21255.1	
440	12/27/20	04:30:00		4121.83	3480.11	852.074	1577.25	1329.99	194.625	343.177	608.432	0	0	108.198	295.371	295.955	867.474	1177.01	2579.88	4127.89	4920.3	6871.46	10077.6	11442	13661.2	14644.1	16985.7	18222.2	17629.5	20262.1	22214.3	20734.3	23040.5	21518.3	22380.3	20527.6	20967.7	22113.2	20497.2	19385.3	19382.5	19322.5	20175.1	17973.6	18670.7	18432.8	17739.9	17876.5	17576.7	17579.7	17237.7	18128.9	17371.9	17620.3	17376.7	17942.6	18601.5	18194.6	18390.4	19657.4	19406.2	18657.6	19881	19911.8	19625.8	21188.5	20323.3	19940.9	20467	20775.1	20095.7	18350.7	20105.4	20355	20202	19509.5	18145.4	18268.7	17819.4	17944.5	17466.3	15878.2	16271.2	14559.3	14542.1	13311.1	12075.3	11674.9	10788.4	9392.6	9285.31	8710.89	7416.56	6485.53	6453	5367.27	5248.93	4273.44	3850.8	3465.06	3358.24	2496.1	2345.53	1873.63	1613.01	1577.9	1337.69	1179.58	1030.96	773.445	673.22	481.826	517.133	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	79.3667	106.594	79.3997	33.3762	2.17088	20969.6	
441	12/27/20	04:35:00		1647.21	3805.44	1796.25	1803.19	1108.33	507.656	581.964	304.216	270.65	120.807	0	98.4571	355.23	325.279	786.846	2183.76	3470.85	4743.74	5474.81	6840.22	7943.41	12493.6	12445.5	13982.8	15234.1	15300.4	17626.9	16981.7	18741	19737.5	18521.5	18787.6	18658.4	18426.3	18761.2	18323.3	16793.9	16905.1	16610	16693.7	18225	16303.2	16761	16365.5	17020	16586.3	18257.6	16654.4	16626.5	18325.9	17047.5	18340.3	18764.3	18596.3	18709.7	18822.9	20240.6	19173	20960	19935.2	19921.5	19437	20590.4	20048.9	19418.6	20565.6	20453	22203.8	20670.4	21043.3	19681.9	19022.3	18880.7	18842.5	18525.8	17701.9	17986	16391.5	15941.9	15203.9	15430.6	13457.3	13297.7	12166.7	12343.5	10348.1	9648.77	9543.2	8350.19	7338.78	6653.62	6647.49	5208.32	4453.04	4386.94	3935	3464.46	3258.14	2386.34	2539.39	1653.1	1575.83	1388.44	1401.71	1345.32	835.923	737.633	874.198	534.574	519.833	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	85.1441	110.312	83.1998	130.975	2.14588	19924.4	
442	12/27/20	04:40:00		2043.73	1407.61	1480.79	1803.19	1108.33	896.907	238.787	152.108	0	0	108.198	295.371	444.037	406.599	1774.03	2105.77	3128.44	5888.49	6594.33	8424.55	10704.7	11831.9	13469.7	16329.5	16029.4	16691.3	18066.7	19228.9	18799.6	19199	19716.3	20075.3	19384.2	19557.2	19055.1	19701.5	17100.4	17243.3	17166.7	18281.8	18053.3	17258.3	17564.6	17407.2	16020.1	17470.6	16816.4	16483.2	16518.6	18007.2	17447.7	18127.9	17494.7	17136.7	18349.7	17680.2	19144.3	18746.1	19019	20261.5	19872.9	20209.2	20858.3	20113.4	21231.6	19367.1	20407	20453.3	20375.7	19515.3	19214.6	19157	19669.8	18331.4	18684	18184.3	18184	16856.9	16295.1	15702.9	14928	14513.3	13943	12120.2	11757.7	11246.3	10562.8	8929.42	8551.46	7630.04	7193.4	5855.59	5006.44	4542.73	4144.33	3736.04	3447.45	2981.21	2626.55	2068.83	1977.26	1877.78	1301.8	1243.37	1167.93	895.094	866.635	743.571	789.637	665.19	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	83.4499	109.406	82.083	117.574	2.1564	20170.9	
443	12/27/20	04:45:00		4115.14	3139.89	592.314	772.796	443.331	194.625	514.766	456.324	135.325	0	0	393.828	355.23	569.238	2072.54	2648.52	3637.79	5113.04	6424.13	8532.76	10033.9	12595.9	13117.4	15037.3	15001.1	18468.8	18706.4	19753	20090.4	20514	20763.9	20940.6	21016	20285	20594.7	20140.4	19490.7	18926.4	18946	18892.4	18692.7	17040.7	17621.8	17852.1	17239.7	17912.3	18077.8	19609.9	18100.3	18377.6	18536.7	17825.3	19436	18582.9	19993.7	19735.5	19789	18493.6	20670.4	19909.9	19818.9	20705.1	20372.9	19692.6	19457.5	20112.1	20345.1	19740.9	21094	19550.4	19497.5	20036.3	19522.9	19798.6	17772.4	18746.4	17259.2	17208.2	16261.8	15609.3	14846.4	14595.1	13158.9	12584.1	11511.2	10341.5	9522.02	9099.26	8842.43	7472.82	7072.66	6067.17	5766.4	5614.66	4288.1	4309.82	3839.34	3115.51	2439.35	2320.8	2130.88	1997.76	1492.42	1450.79	1242.3	880.132	596.069	689.099	612.264	562.524	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	81.4334	108.307	81.1786	135.773	2.15418	20749.8	
